TRANSACTION ID,CARD ID,PS ID,AMOUNT,TRANSACTION DATE,TIME,GROUP ID
072D650D-13FB-44F1-B0AF-1466C432B94E,18828,1026,15812,27,16:38:55,3
ECCF1D67-25F0-4882-86EA-E6CF07D741E3,18828,1026,25080,9,12:28:20,3
DE95B7F0-B0C1-4648-8FE4-A1F054099310,18862,1026,24916,3,19:00:36,3
EF1099D7-8B4B-48C7-B6B6-FF3C72E56B26,18870,1026,25000,30,11:07:04,3
2022126F-D081-4A1A-BB95-1F17B7D8392D,10881,1026,25085,24,17:30:22,3
41A81CED-2BE8-43D8-810F-F7FD2CEC8F76,11361,1026,3440,22,00:40:14,3
F9CB6874-2EAF-4C20-A57C-84DC07ABE92B,11361,1026,21494,22,00:35:43,3
A57CD3F4-44FD-4B21-B10D-7892EF2A6A1E,11361,1026,25081,18,15:21:34,3
0080AF62-026D-4D9A-ADA3-1C1F38F3B144,11361,1026,25008,28,15:40:02,3
9F733F2D-4C7B-4A63-896B-CF007F242ED0,11361,1026,16934,29,20:50:04,3
640E7D3A-A29D-411E-A95D-DD54276D3C60,11361,1026,24974,5,23:26:23,3
4416DC89-9AB7-4C5A-9947-CCFE90396255,11361,1026,11321,20,13:26:53,3
8D03F857-10C4-4E89-8A2B-DB7B0D721458,11361,1026,12008,16,13:37:06,3
C92490DA-AA9D-41A4-AD12-2172847EF11F,11361,1026,25081,17,23:02:23,3
499F24F6-CD6B-43E8-B062-4C6A36559D03,11361,1026,4306,20,13:50:10,3
55C73480-756E-4DE4-8E5C-6A5DC3FDD5CD,11361,1026,25073,4,05:53:38,3
A9F20A97-E5A7-42A1-8E7B-5F2BB6A06341,11361,1026,12968,16,13:16:00,3
633ACC55-6F02-488F-A461-13D871D52789,11470,1026,5174,30,11:53:09,3
7F970974-5752-4995-9E25-F92E4242A9C9,11830,1026,4756,11,19:05:43,3
7DFC5713-37C1-4222-8B19-3FBE3DCB5763,11835,1026,25000,30,21:19:26,3
6D7F7A98-3340-4824-AEDE-55C5E52AE42F,15155,1026,25021,10,10:41:57,3
62BE398F-D0DF-4646-8C7C-744662587A6E,15181,1026,24000,1,03:10:10,3
8B430F93-F9F0-45C5-BEF9-16ED4A85B1DB,20447,1026,25000,7,09:33:17,3
ADEA020C-5254-4DEB-9D46-2AB77FD770DB,20447,1026,24944,14,22:06:59,3
96558C9B-7CD6-4C7C-9924-2925E6D24149,20447,1026,25060,28,08:00:10,3
F1B0D332-28B7-4B34-B718-0CF1B93D8857,20465,1026,10000,18,11:09:06,3
7A3A334B-CE93-4D3A-B0A7-9CDD380CE810,20587,1026,25028,3,07:31:04,3
C7D8D40B-CF47-47C1-AEC1-1D4B6C4C3000,20596,1026,13201,29,12:21:24,3
D5EA21D5-F811-4041-BE38-F7A928924384,20596,1026,11818,29,12:18:23,3
8A284277-F510-4A5A-B054-6EB1DFC7D878,20604,1026,20001,4,11:00:58,3
22412C30-F4C2-4E2E-BEA4-74B30303228B,20685,1026,25024,24,11:49:02,3
8EA584B4-4BBA-41D6-9938-24A9917D3674,20686,1026,24921,11,20:55:06,3
2C544D34-8E75-4BB9-BF42-2E1AB8081B82,20696,1026,25004,26,01:54:07,3
D407DAAA-5471-4768-848F-6A4A62551CAF,20696,1026,20,26,01:52:50,3
E6747B33-4428-4AC4-AA7C-FA0D2CA536E7,20696,1026,0,26,01:51:03,3
351F643F-7F85-4DEE-AC7D-60D92B15E5F0,20703,1026,16911,16,16:09:55,3
07F3830C-D129-4BC2-B7F7-E1BEDBC40245,20728,1026,21525,6,11:18:58,3
6403A14B-0E56-4303-B8E8-1479DCE1C998,20732,1026,25000,29,19:57:53,3
F0D60F8A-6D6D-4DA5-974F-ACC43D48FD0D,20777,1026,25079,28,02:58:41,3
57057FC1-AF70-46EC-9912-1E09EC926140,20867,1026,25030,23,08:22:09,3
BBFC20BE-BF0D-4C69-8671-D8F0ABE8C336,20867,1026,24963,30,13:58:15,3
25D909C5-B607-4EED-80E1-DCA5C5627173,30496,1036,7590,24,20:55:46,3
FE881543-44BF-4874-A336-F52EAFEC2EE9,30496,1036,18878,8,13:32:59,3
E02D45A3-F809-4F95-9A9B-AAC787863390,30496,1036,27906,2,23:00:20,3
5569CB9D-7DFF-4232-9676-17F3F527EF0E,30496,1036,8402,11,18:13:25,3
24047BAC-96FD-48AE-90DA-811A92797BD3,30496,1036,12062,13,16:18:38,3
379EC5A1-D92B-4130-A30C-FFA1CBDFCA2A,30496,1036,18002,24,20:57:58,3
FE78E744-934E-4E72-B19C-68491750A359,30496,1036,5020,29,12:46:46,3
5470BD34-55CE-460B-AD30-FBC8963F3A01,30496,1036,19932,21,17:33:34,3
14EEBCDE-A871-415B-9C48-4040CB18974A,30510,1036,21150,14,23:12:24,3
F259F1A1-791E-4550-9957-666DB5C08921,30510,1036,10768,29,22:52:35,3
50F083B9-9FB6-42EB-9419-57F045AA8F2E,30510,1036,34940,9,12:09:14,3
17913D7B-7E6E-4593-BD7F-B1657AD78782,22578,1036,14894,21,22:45:45,3
E48A54C9-02FD-4807-902A-4E886927FAB3,22578,1036,14666,29,23:20:57,3
CE8ACA91-6611-4B01-88AB-48BD461D999E,22578,1036,9928,8,22:16:10,3
897D857D-BDBB-43C3-B52A-6054058AF51A,25357,1043,127,8,20:26:55,3
EA938F5C-3E7F-41F1-BBF8-198431B3A6AA,25357,1043,24834,8,20:28:30,3
15FAF3BD-425C-4199-ACEA-4839B294FD6B,12420,1043,25032,4,17:44:50,3
7614B7A5-401E-44C6-9C21-F8A157EDC78A,11997,1043,25012,6,18:43:31,3
9363234C-9C3A-40E0-9464-CE85F002A9C1,11997,1043,25000,11,06:29:14,3
5F14A06A-F3CF-4531-B70F-2DAE194A1E14,12615,1043,19356,2,01:02:10,3
BFB11128-A948-46DB-BB51-3DF60C8E7702,12615,1043,25012,3,05:42:15,3
CF4A2AFC-37F6-4BD1-BBA3-CAD64B3A464C,15716,1044,15369,23,06:09:06,3
C20F493C-628F-4507-A658-1F551881048C,15716,1044,9650,23,06:04:19,3
DC30FACC-878C-4CE4-9FFF-7F0BF8A93D03,15716,1044,25017,17,20:59:12,3
E258175B-12A1-4E10-9B06-156E94052361,15716,1044,25000,9,12:34:07,3
B05FFFEE-9C96-46BC-AB05-25F2F550192B,16089,1044,24910,7,13:19:33,3
9975513C-9974-4772-A378-2A0ACF0D4407,16089,1044,24926,23,17:02:53,3
52546331-5B81-44D3-B4E0-6BE3FD402CAE,16172,1044,25010,3,13:49:08,3
2D454F19-13C5-4847-B861-B8999C335E12,16658,1044,24800,29,19:03:20,3
E8951A19-C14A-4DF2-918D-09EEC4A6B168,16669,1044,20503,9,09:29:02,3
DB4C3C4B-E81D-4A07-886A-001282140253,16669,1044,24888,3,08:54:11,3
5399D602-6258-461A-8485-36675B58CB29,16669,1044,21448,6,09:24:03,3
159E8767-BF3E-4F3B-BC90-C09128B82E77,16669,1044,18,9,09:28:28,3
1246F729-64E1-4B89-8B0B-30977419BE02,16669,1044,14719,25,10:39:29,3
701955B3-248B-43B6-86F5-0DBF262FE71D,21105,1044,10014,29,19:58:29,3
4A8E00D6-B1D5-48B5-8DF2-4ABA22653C97,21164,1044,25019,6,21:16:12,3
3F54B954-BE50-410C-9733-84E36439450F,21172,1044,5196,22,21:39:13,3
94BFA4AA-AD21-4589-9D7B-7FAC63383622,21286,1044,25000,30,11:01:47,3
3D331A1B-28B9-497D-89D1-26D2D683BDF8,21296,1044,25010,21,22:07:50,3
93E2D79B-3353-49C4-B38E-67B555B49E68,21296,1044,25019,29,04:29:48,3
FFD76D78-1D60-4C88-AF19-074ED0E015BB,21382,1044,3865,5,23:23:53,3
7CBEF1E6-722A-450C-9EAE-FD2A8C082C39,21389,1044,25000,8,00:49:55,3
C41A1171-38C7-4A5B-B248-E3754A4A46E2,21389,1044,25016,4,14:50:35,3
2695C8A3-0DE0-43CA-84B7-4C6266FE3BDB,21398,1044,18841,30,09:11:33,3
9A712A12-E9DA-4285-9386-FD7042A59796,21398,1044,22410,14,08:35:23,3
03FC0E38-232B-4254-9B36-DD1CF77A7BE9,21403,1044,8883,12,15:34:56,3
05FEBA5A-500C-46C1-A153-ABDE560F64F3,21403,1044,25000,11,15:51:09,3
C6175256-3818-4549-80E3-829810E05AA3,21405,1044,25018,10,10:10:02,3
4B150EB6-B5F9-443F-B6E3-762F6F416126,21405,1044,25007,25,10:13:31,3
BD78402E-AF81-4236-8CE9-A1D477C0FBE6,21407,1044,10000,2,14:46:39,3
15A27690-2CFD-422F-B543-1DA7C2A29223,29708,1044,24271,30,15:24:08,3
69FB3E3A-7C62-45BA-949E-997FB1539DD2,29708,1044,25000,28,15:18:56,3
AA8E9347-EC41-4AFD-93C2-C591C1B5B68F,29708,1044,24974,26,12:57:42,3
B30B9897-1BAB-48ED-AA3B-5B4768410ABA,29708,1044,25000,10,19:08:34,3
523AD341-560C-4B5F-A18D-ECB80C6AFF2D,29708,1044,25000,14,16:31:56,3
4A38D73F-88C6-485F-9CD3-C7BD66859C61,29708,1044,24945,23,12:30:02,3
E1B59F18-76E7-4A24-B381-C21EF8D64573,29708,1044,25000,19,15:49:11,3
98B5C621-9B52-4D1F-9322-016EF029A378,29708,1044,25020,16,13:18:47,3
1A1393D3-6841-4CD3-875B-C5A61E11416E,29708,1044,24961,1,16:10:33,3
6572EADB-D455-40DE-B64B-BE602926FEFF,21189,1060,21898,13,18:41:33,3
6F7862FA-9836-426E-A037-E95CCA4F614D,16089,1071,24996,17,15:06:11,3
12400AE3-A7EA-49CA-BC06-C6BFA18AC953,11303,1071,25000,20,18:23:13,3
78DE9BE1-4B7A-40EB-AE4A-1D887A44476F,11303,1071,15830,22,18:04:17,3
63FEEE81-504B-4B25-ADE0-7C9DBCD7641B,11997,1072,25000,29,14:04:03,3
F03C3EFF-1164-4CF8-B0DA-E838E69A6A80,11997,1072,11995,8,20:31:57,3
007335E2-E4DD-4B2D-B9CC-3D5C9C327E6F,11997,1072,25000,21,12:58:50,3
B7F46A55-A73E-4046-B65D-B9CB59F1CCA7,11997,1072,25000,17,21:26:03,3
3305B31A-AAD3-43E1-BF1C-52BD598DC662,22380,1077,30,26,19:46:28,3
79E419BF-6BBA-4C48-AA73-4D953189AB09,22380,1077,16033,26,19:41:22,3
31D2C218-938A-483A-B9C5-BF7DA1AC89C7,22380,1077,15599,26,19:47:53,3
126083AB-CC03-44DC-8660-B575BD08ACE2,19657,1084,15020,27,02:46:23,3
B0AEE327-664E-4789-BCE6-51EE3EA7B7A4,15608,1084,23892,19,18:58:02,3
04770097-3659-42A1-87BC-6A647FA1BDD0,33828,1084,33858,8,11:35:19,3
9EE20D4A-4FA0-48AA-BE07-8CEAB42803BA,33866,1084,35073,14,09:29:22,3
062A4C59-583D-4471-AFA9-6BC691597A40,33957,1084,35061,30,06:10:15,3
98B88448-2FD8-4324-A6BF-4B75B421CD16,13459,1084,35001,16,20:23:35,3
3AA3EA8D-0FAA-4AEA-97A2-BE66D1247006,13459,1084,29557,12,20:01:12,3
350BEF52-AC9F-48F5-9AA4-CFB37A3C5CDE,30496,1084,4969,15,20:39:10,3
0E39F743-D92B-4939-B603-8E90BF5B5F0C,30657,1084,35030,18,08:25:44,3
C3CF66E6-02B0-4851-A955-CB141C73D60B,30657,1084,32400,5,21:59:17,3
9E5613FE-C1B0-48CD-A1F5-6F2A13F66262,30657,1084,35052,1,21:13:46,3
D4967579-3734-4AF0-AA44-FEFC5012B0D2,30657,1084,7962,9,01:18:05,3
955991F4-167D-44EC-A098-EB355A238842,30657,1084,35034,21,04:26:20,3
026DEC59-7D88-4633-97D2-9356D8FE40B6,30657,1084,31413,28,10:55:17,3
4E372907-645E-4DDF-88E5-AD9F23F4C3EB,30657,1084,35066,14,16:10:54,3
3C694B6E-E7AB-4849-A528-58E758AEEBE0,30657,1084,27054,9,01:11:27,3
17E50848-CD4F-45B2-9E5E-E9256608C7BD,28119,1084,31197,2,10:23:13,3
CF1B2CEF-DD3C-4C2C-9CA9-0C41DD0D0656,30635,1098,24966,20,22:32:33,3
58823C8A-55C4-446A-BC11-D7923AB21423,30644,1098,24992,24,09:44:08,3
0D54A231-8866-4604-9483-762A8ADD3876,30671,1098,24583,28,08:51:24,3
9086AAD9-CD07-4004-9193-935C9FDAA10C,11750,1098,24983,3,13:38:44,3
7ECDAE9A-91F5-4F8A-B199-5A683DA00DB6,11750,1098,24594,5,21:28:53,3
8009DAD5-A697-4075-9335-16BA5282B52F,11750,1098,522,5,21:27:52,3
5FBB9F3F-C2DB-4C0F-9FAD-1F44830EEA60,13086,1098,24976,27,11:11:19,3
C9D6CF61-3E1C-40D6-9181-E39138B7B605,13204,1098,24966,10,13:11:57,3
36BBF567-E59D-4065-8122-674FC32E4AF6,13204,1098,24970,15,12:57:19,3
DCDD2959-9265-4EEE-A9FC-2B6B8FE6C191,13209,1098,24704,24,08:03:06,3
3D51E7EB-2754-4D73-A4A7-95BBB051AAB2,13209,1098,266,24,08:01:55,3
7FC3DEC3-0939-4246-84D2-4E98D8528094,13370,1098,16292,18,18:46:47,3
B9F5B12F-1333-4BC2-ADAF-F8279DA22A8A,12673,1104,22004,23,22:12:01,3
2A332F23-6E54-4358-8D28-41A15A35B640,25357,1125,507,18,07:55:08,3
6481EEA8-F992-4860-A3F9-1836A4C2C10A,25357,1125,25000,21,09:13:44,3
01ED9E0F-A0FB-45C6-B7B6-14732AFC49BE,25357,1125,25000,25,07:33:06,3
F5666FC6-F055-4FA8-B2DC-5A673F4A325B,25357,1125,25000,15,07:35:15,3
CF8D016D-BE2C-4687-BDB4-6EE22AB43C2C,25357,1125,25000,17,07:36:27,3
05BA00E9-D03C-4DD9-9AEC-15814B4BDC20,25357,1125,25000,26,07:46:59,3
4CA051F3-5011-4166-90A9-340C58F670C8,25357,1125,25000,29,07:54:29,3
9932A70D-9345-4246-8634-A7A81DDE7B64,25357,1125,25000,30,07:42:10,3
5D203679-9045-4CB4-ADEF-212E33C59CA1,25357,1125,25000,27,07:52:37,3
61ECE28C-387D-4A05-AA4C-641A056BC491,25357,1125,24610,18,07:56:11,3
7A51F0E7-617D-4DEA-923C-586F121FB874,25357,1125,25000,22,08:33:35,3
066A476E-3226-429A-AF8B-CE99C8D53248,25357,1125,10000,18,20:34:06,3
28B7190D-40A6-4B1E-A318-67FFAF818CF4,33716,1125,3912,23,11:02:23,3
98DC2703-A42D-4F0A-937E-8CFEDC39DC0A,10531,1125,25000,24,07:57:20,3
8B3A0172-FAF7-4666-BA8E-A2AFA0D3BE6B,10531,1125,25000,29,16:09:53,3
11EE90DE-4AF9-4C54-A238-F49F278FE9DA,10531,1125,24948,30,08:52:31,3
58DAF047-A2D6-465D-AC13-15FA115E2B35,10531,1125,10000,28,23:30:52,3
B3CAE8B6-5F71-4351-BA12-A3F9373DE169,18745,1135,35018,27,08:43:06,3
B10A98E6-6DD8-43C7-92E6-710D47167B1C,18745,1135,35016,8,18:41:46,3
1CBC999A-CD08-4E86-BC03-BF80B4282B04,12824,1019,39936,29,05:14:34,4
E8FF777F-DF6F-4402-94BF-EBCDF145FBDB,12824,1019,15823,26,05:51:06,4
6A8D2613-DBBC-462A-BB27-DD99BA2281C6,20014,1020,14636,28,17:56:58,4
E6CCDAAD-88B4-4854-99BA-E11DE7B4EAAC,33924,1020,22821,23,23:47:30,4
84CFE9B0-913A-4713-8368-526C62842348,10011,1022,22012,24,19:27:58,4
62156855-080F-41B6-91CC-99BDDDAFF68A,10011,1022,24000,15,19:08:06,4
257591F7-2EC2-481A-81AC-40766F1010F5,10011,1022,8167,22,21:56:31,4
F27F1505-0265-416C-A523-19820E89F830,10011,1022,24011,9,18:39:15,4
12C28854-F260-4332-85B7-AC37C2F86DB5,10011,1022,22001,8,19:36:08,4
EF687041-E6F1-4955-9AFA-0855325CD98B,10011,1022,24007,12,18:53:15,4
EDD29019-9B4F-4E5C-A540-0155239C349B,10011,1022,23993,13,19:09:53,4
8D206276-0874-4719-B094-B2A8E9C175B6,10011,1022,24002,5,19:27:14,4
6E414247-0559-4752-91BC-D5AC5B738FB8,10011,1022,23993,16,19:14:27,4
B94A346B-95B9-4ED2-B579-19BE590307E0,10011,1022,24801,30,20:57:30,4
CB5D672E-9584-47AA-B8A9-0193A2DCABDF,10011,1022,28837,4,18:49:15,4
E25EBA48-9B6A-4D85-A316-BBA358BF3DD0,10011,1022,23200,25,18:54:58,4
C5454DBD-63F1-4C7F-B6CC-5579320C373A,10011,1022,24003,7,20:13:57,4
9998962F-2C71-4BB5-9A78-4BB929082C26,10011,1022,23381,6,20:38:43,4
0994002B-47FD-48E9-8BFF-CDD128BECF00,10011,1022,24001,26,19:27:56,4
60BB947F-49AA-411E-8D3A-FE36010832C3,10011,1022,23999,14,19:23:12,4
60D0BC9B-D22D-4C65-9B73-A6F6CF776FEB,10011,1022,6000,17,18:40:07,4
45582F74-695D-427B-8FE7-4449660D5A17,10011,1022,21997,23,19:02:44,4
F49E49B9-1988-4A20-BF9E-6FA227A14ACD,10011,1022,22001,10,19:35:30,4
39016A87-04A0-4F05-8960-6A9A66F9A051,10011,1022,23996,19,21:42:54,4
C4E76CA3-DBE6-4AEE-9CEA-BE9A0025820F,10011,1022,23998,11,18:37:15,4
DBA9DA69-56E1-41A8-A3BA-DC7543C7C724,10011,1022,23205,27,19:09:38,4
5AD8B270-8653-4180-B032-91C0246C386A,10011,1022,24000,2,19:37:15,4
55E1A929-6D19-43AA-B756-BA7A01DFE444,10011,1022,23999,29,19:53:53,4
FBC96213-67D0-4872-9421-FA5DFA6120BC,10011,1022,22801,3,19:06:53,4
A1753D58-8B64-4E24-B6D1-AEE81D392210,10011,1022,22406,18,18:49:14,4
2800022C-F4C1-421D-8917-9245A16DC683,11607,1026,35028,16,10:36:31,4
FF8D94C4-7D8C-4D14-8B0B-8F19C0E43EFB,11607,1026,35026,22,11:34:17,4
AD0A8940-A460-40EC-B55A-F88330AB889B,11607,1026,19904,21,02:23:22,4
B381CE06-DEBE-4084-8104-A80C9D913328,13441,1003,9064,10,22:01:48,5
AF7A6CE3-A02E-4074-AA06-D973884BA160,13441,1003,20600,29,16:45:39,5
A88953D1-C7D8-4825-9363-9C29F8CA7E50,13441,1019,25000,12,19:45:20,5
9992836B-E262-4F60-A41A-C5A256A2C4FD,13441,1019,24610,30,23:39:59,5
168ECDCF-99A3-412F-A4C5-615FF97CBE58,12112,1019,22622,3,19:44:29,5
3F07C416-5B5C-4816-B17D-2E6AD28E0D0B,33877,1020,29998,9,12:28:04,5
6E12AB08-C90C-49AF-8320-A404ABB88BFB,10582,1020,25039,30,17:37:06,5
A7B68584-943C-4816-B9F8-524CB7D69C56,15727,1044,19141,11,17:07:28,5
D6ADADC3-37F1-416B-8BCE-A424C6F0BB85,15727,1044,1881,3,19:25:35,5
2B80EE8C-F4F9-4A9B-A805-6C3EBEBEB98F,15727,1044,16,3,19:24:51,5
15058083-78B1-4C20-BFA2-185481BC409F,10582,1084,4977,22,19:44:37,5
BD615AAD-26AF-4562-B570-568167DD587A,10582,1084,30092,22,19:38:53,5
4F7C5CA9-0B48-488E-944F-D6F736A479B0,10587,1084,35000,24,01:43:39,5
7DB84CAA-A9E5-451D-B226-86D7AF862DEC,28197,1084,35055,19,21:36:50,5
4B91EA1C-F57C-4138-8E07-D690CE4F7C0C,28197,1084,0,19,21:34:16,5
A033EC00-1DF9-4463-8C05-4B4909C2863F,28700,1084,29476,9,10:48:39,5
E7E9A2D9-5542-40FE-8C33-3FCEB3F8572C,16480,1012,25000,20,22:48:13,6
FF271961-8EF1-482A-83BB-14944C9680E3,12901,1019,19850,5,13:10:50,6
18238147-0976-412E-9A30-A34B066E1567,13080,1019,11392,12,09:14:38,6
A47869FB-7C01-423E-9A31-43B354796047,13080,1019,20000,1,11:57:49,6
CB3C6630-C1D3-4650-A201-BB66D98F83FA,13080,1019,20000,6,10:22:21,6
5B5A3EFC-3CF3-4875-96C2-8852FC9C5F00,13080,1019,19599,15,10:27:45,6
3AC0FA4D-A17B-44D2-80E6-80BECA9CA829,13080,1019,7528,4,18:57:24,6
42412635-509E-4820-AAD1-86C64CD04BCF,13080,1019,19394,18,22:10:40,6
C026A83D-8ACF-4825-9F59-347D6917996B,13080,1019,19020,30,10:24:58,6
FC9AA580-9C45-4820-BF22-EA966AA2B03A,13080,1019,5594,28,13:14:26,6
BDDBA4F4-7EAE-4172-BCEC-39846D61DC45,13080,1019,19880,21,10:27:13,6
DE41EC5D-2941-4CAA-BA23-20AA417A4DD5,13080,1019,4986,13,16:40:46,6
05E912A6-7165-4E0D-9C64-29859F438271,13080,1019,19497,29,09:37:02,6
F7DB98C9-384A-4C40-93A4-D64DD419F392,13080,1019,9740,5,10:00:09,6
8731C0B1-9A06-4B7B-9FE5-03305F760B5F,13080,1019,19008,3,09:44:31,6
3FC4EF2C-48FA-427A-9656-90B797DBFE21,13080,1019,20000,17,10:48:26,6
752FD37B-AA7D-4C10-AB6A-F77892A62862,13080,1019,10570,20,09:55:36,6
AD5AC740-DAF8-42F5-A422-73F35ECECBCF,13080,1019,19534,7,10:14:26,6
7A04E5E0-F101-453D-9CEE-4A029490C149,13080,1019,20014,16,11:05:59,6
8C7F65FF-6340-47AF-BCCB-51785E34420D,13080,1019,10011,26,18:33:01,6
66E38924-3206-469A-8AFC-E178CFC64189,13080,1019,11714,14,11:48:21,6
87F9829B-C6E8-46D0-8B93-180C7B4B682E,13080,1019,19267,27,10:17:51,6
771885E8-56FD-47B1-B52A-50855124A53B,13080,1019,18267,2,10:33:33,6
26987219-0113-4C9A-B99D-088193991E58,13080,1019,9369,20,09:58:15,6
84222BAE-517A-4806-9F85-9840DB1EAB18,13080,1019,20000,23,10:59:16,6
2AD3F817-B690-4D4F-8157-979DE76AA1DE,13080,1019,9756,19,11:27:32,6
C7E48B98-DE58-48DA-BA4C-78CD6BEE53DB,13080,1019,14999,11,15:50:24,6
C7B220FC-1AC8-45FA-A26B-16E47C949713,13080,1019,20000,24,09:22:18,6
B69E243A-14E5-4124-990F-8BD59FB583D9,13080,1019,18472,25,09:33:12,6
D2EA48D3-3CF5-4304-8B69-DD636F2A1978,13080,1019,12472,4,18:52:02,6
12F31570-627A-41C2-A52F-9EF26DD2E0FC,13080,1019,11100,22,09:31:56,6
B597D37B-7D2A-4392-A308-334093A11AA3,13080,1019,13880,28,05:24:05,6
3C047DEC-7120-4491-8C7F-D87A0120037B,13080,1019,9892,26,18:37:31,6
70A50D51-ABA2-4B7C-BBA0-705D55BB7162,13080,1019,15184,9,10:08:38,6
5563D72A-C78D-4F8E-95B5-898BD10FA91D,19444,1019,20000,3,00:22:08,6
EA9AEB63-77EC-40ED-B2B7-845624B145C3,19649,1019,20000,15,15:44:33,6
850C16FD-19AA-4BF7-89BF-72F2299E4D28,19649,1019,5032,7,16:46:19,6
4069844C-B196-4683-90A6-4C6D549E4305,19649,1019,19928,8,12:08:37,6
AF99B049-818B-4570-B1A8-9899F78D5221,19649,1019,5001,13,15:34:27,6
DA907C57-2740-4267-8D63-EF50735DFE7E,19649,1019,20000,4,08:09:41,6
9AD37EFE-618A-45E8-B255-3EAB1A0AA3B3,19649,1019,20000,10,12:15:16,6
2C8EADDC-B94F-4B3B-815E-50FBF1F4D657,19700,1019,18,9,21:55:29,6
FA4933C9-B346-46CB-A617-AD0CB573DFAF,19700,1019,20000,30,08:52:43,6
F88CD611-B4F4-471C-8B39-1C724999B692,19700,1019,19634,14,09:45:56,6
8ADE389E-213E-49F2-940C-5423B3BFCE66,19700,1019,15970,17,08:20:57,6
FA8522A9-56DC-46E4-8FB3-A737773A369D,19700,1019,20000,27,06:23:37,6
16CED2FD-0979-426B-B1B0-2322CCC7F922,19700,1019,19454,10,00:13:44,6
E6A71A69-0B3E-4CDA-A9E5-3FCEAE8F4033,19700,1019,8322,17,17:25:09,6
64073769-9370-49D6-904D-C5DB4A28DF98,19700,1019,20000,28,06:12:23,6
7297BA3D-5CD5-40E6-8145-328AA2F6435B,19700,1019,18806,26,09:05:46,6
64823DF9-F801-4EB5-A076-302070C15621,19700,1019,8,9,21:56:27,6
C5F6FBD4-C12D-499E-BFFB-9E47F3DF3559,19700,1019,9906,12,19:59:22,6
5CF41D28-D307-4828-8F32-DA840C9B5548,19700,1019,10043,4,20:21:36,6
23484E1C-4B96-4B2C-AD2D-E54D13FAAAD8,19700,1019,20000,3,08:13:26,6
D4D2B052-4BB9-454B-9B7C-B70C1FADB40A,19700,1019,19968,6,09:19:49,6
5D1B7E5B-32EB-490A-91AD-3A0AF786BD14,19700,1019,20000,16,09:44:36,6
24A9C352-BDFF-42B5-ACCE-366C78322239,19700,1019,20,22,10:09:27,6
CDACB3CA-7AD1-4052-B1DE-1C73028F1790,19700,1019,12,17,17:21:35,6
F50B0C3D-FF75-43A8-B2AA-C63F28BD45CC,19700,1019,20000,29,06:27:21,6
28F6AC22-8883-47C4-9980-B72D4D1AE6E6,19700,1019,9974,7,10:16:58,6
229ED4B4-C8DE-43D9-BE56-8A80B69D0B35,19700,1019,28,9,21:57:00,6
1A87F2DE-0E64-43F1-88D8-7540F52F1FE3,19700,1019,4882,15,16:39:03,6
2E1941A7-57E9-43A1-9453-BAB629F06214,19700,1019,16,22,10:10:07,6
019F2D99-A9AF-4810-96AA-7343261CDF05,19700,1019,19569,22,10:11:54,6
C3AC3667-EC4E-42CB-BDB3-187F81F332B4,19809,1019,19956,3,07:29:22,6
8EC93310-7B13-4EDC-A32F-9228016EAD8F,19809,1019,19943,20,14:01:34,6
91D8F57B-7959-4DE6-8F6F-95101B1EA293,19809,1019,19989,8,06:08:40,6
DFA3E4C4-77BD-4AB8-BE1B-CE61B97585A0,19809,1019,11,8,06:07:38,6
A93CD3E9-0C53-4BA4-ADFA-A57D99D90ADF,19809,1019,20000,18,08:36:53,6
6726464D-7787-44E8-9273-D6FB02BC23E8,19809,1019,20000,7,06:51:25,6
5846BF1A-AB2F-408A-928F-73A548EA070C,19809,1019,20000,19,06:30:06,6
7C2E060B-9039-491A-BAFC-EA3BF4D7CF5C,19809,1019,20000,5,10:41:39,6
A3E6BB73-B562-4D2E-9339-689219F7687B,19809,1019,20014,14,08:25:17,6
1C62F6B7-6E7E-444D-AC3A-5B28B6F203A9,19809,1019,20020,15,04:18:42,6
BBD3F54B-B334-4D51-8867-FF3D29849890,19809,1019,20000,12,08:02:34,6
7912415E-CB94-418F-A8DA-9CCB75766DAE,25345,1019,14314,17,08:47:52,6
B6C05338-C4A5-40EB-A625-0C59F7779E58,25345,1019,12614,8,18:01:40,6
224A7E30-A79B-41B3-8EFB-32BE6CF98C0B,25345,1019,18058,15,13:55:12,6
66AD94AF-7E45-494D-852F-D9AE1F5F6A4B,25345,1019,16286,2,19:23:16,6
694DD665-97D1-44A4-97FE-E1B1616136FD,25345,1019,20007,7,17:14:47,6
21AF1E9A-A588-403D-B2AE-8AD1FB92083C,25345,1019,19898,20,16:00:20,6
5141085E-7A49-45D3-8A45-AEA665B47ABA,25345,1019,15884,12,09:20:19,6
58C06682-09B7-4FAC-8785-AFFD09694D78,25345,1019,10228,9,18:51:01,6
37C8EBB2-A9FC-41D8-B936-AFE748BC87D0,25345,1019,7192,8,17:52:00,6
8CD0E361-4E2F-4999-9654-BE59B0550E8E,25345,1019,7741,1,10:47:34,6
FC9BA2C3-E615-497E-9E97-DAED8F309AD4,25345,1019,10641,21,20:17:43,6
5124509B-C1D8-4096-9324-40A5EB636B27,25345,1019,20012,14,13:34:07,6
AC817EE9-EB76-48B8-8C7E-7AC1E7C3E3E2,25345,1019,19726,5,01:32:23,6
4802B87E-AB40-48C9-8799-36E9293C37E5,25490,1019,10775,24,19:27:59,6
9977183B-55AC-4DBB-BC50-2D7AD485AC0E,12027,1019,19904,28,08:25:59,6
